"nodeid","nodeip","timestamp","startDelay","skipDelay","experimentID"
"planetlab1.cs.columbia.edu","128.59.20.226","1421923465395","115832","627276","5"
"ricepl-2.cs.rice.edu","128.42.142.42","1421924179117","28943","2188","5"
"planetlab2.upc.es","147.83.30.167","1421923918348","21718","268226","5"
"plab1.cs.msu.ru","188.44.50.106","1421923083452","35474","1093811","5"
"planetlab2.sics.se","193.10.64.36","1421923900786","6507","306118","5"
"roti.mimuw.edu.pl","193.0.109.23","1421924196244","11867","7323","5"
"planetlab-01.bu.edu","204.8.155.226","1421923179181","9363","1027399","5"
"ple1.cesnet.cz","195.113.161.13","1421924080312","78878","59989","5"
"planetvs1.informatik.uni-stuttgart.de","129.69.210.96","1421924063679","1712","155476","5"
"planetlab2.diku.dk","192.38.109.144","1421923826237","4422","402172","5"
"planetlab1.eecs.ucf.edu","132.170.3.32","1421923552264","5168","667855","5"
"plink.cs.uwaterloo.ca","129.97.74.12","1421924149636","14480","66865","5"
"roam1.cs.ou.edu","129.15.78.30","1421924192009","33665","5414","5"
"planetlab2.koganei.itrc.net","133.69.32.133","1421923862034","49984","320267","5"
"planetlab3.cnds.jhu.edu","128.220.231.4","1421923957263","36318","240597","5"
"vn4.cse.wustl.edu","128.252.19.19","1421924224468","6609","3623","5"
"planetlab1.citadel.edu","155.225.2.71","1421924416835","18950","767425","5"
"planetlab2.arizona-gigapop.net","206.207.248.35","1421923723306","10070","501894","5"
"planetlab3.bupt.edu.cn","211.68.70.40","1421923949014","31218","256963","5"
"planetlab1.cs.okstate.edu","139.78.141.243","1421923464491","50649","723327","5"
"pli1-pa-3.hpl.hp.com","204.123.28.53","1421924130718","21049","86571","5"
"stella.planetlab.ntua.gr","147.102.224.228","1421924210092","25485","3138","5"
"planetlab2.cesnet.cz","195.113.161.83","1421923728481","42958","467489","5"
"planetlab2.ci.pwr.wroc.pl","156.17.10.52","1421923730842","8372","500337","5"
"ple2.cesnet.cz","195.113.161.14","1421924089996","5914","145605","5"
"pl2.cs.montana.edu","153.90.1.35","1421923035108","48329","1158352","5"
"planetlab2.rutgers.edu","165.230.49.115","1421923778766","88502","241790","5"
"ricepl-5.cs.rice.edu","128.42.142.45","1421924180974","61227","1903","5"
"planetlab3.wail.wisc.edu","198.133.224.147","1421924008924","15441","221901","5"
"onelab3.warsaw.rd.tp.pl","195.116.53.23","1421922962957","9563","1278095","5"
"planetlab-01.vt.nodes.planet-lab.org","198.82.160.238","1421923185483","11830","1057531","5"
"planetlab2.cs.uml.edu","129.63.159.102","1421923790897","13554","449869","5"
"planetlab02.cs.washington.edu","128.208.4.198","1421923404057","14525","837718","5"
"planetlab3.ucsd.edu","132.239.17.226","1421924019165","79272","153403","5"
"planetlab2.cs.unc.edu","204.85.191.11","1421923814450","81139","364360","5"
"planetlab3.rutgers.edu","165.230.49.118","1421924250374","56226","214820","5"
"planetlab1.rutgers.edu","165.230.49.114","1421922424112","56992","536487","5"
"pli1-pa-2.hpl.hp.com","204.123.28.52","1421924125696","56737","81339","5"
"planetlab-4.imperial.ac.uk","193.63.75.21","1421923331803","1210","930505","5"
"planetlab1.cs.ucla.edu","131.179.150.70","1421923492816","26597","744685","5"
"planetlab1.cnds.jhu.edu","128.220.231.2","1421923441585","26366","796872","5"
"planetlab1.cs.du.edu","130.253.21.121","1421923460570","87171","719923","5"
"planetlab1.mini.pw.edu.pl","194.29.178.5","1421923590999","40636","636691","5"
"planetlab1.fct.ualg.pt","193.136.227.163","1421923569218","64672","639733","5"
"planetlab1.virtues.fi","85.23.168.76","1421923704436","16191","553724","5"
"planetlab1.upc.es","147.83.30.166","1421923687722","89888","494210","5"
"planetlab4.cnds.jhu.edu","128.220.231.5","1421924023734","34080","219454","5"
"planetlab-02.vt.nodes.planet-lab.org","198.82.160.239","1421923189115","15229","1079878","5"
"planetlab-2.ida.liu.se","192.36.94.3","1421923279210","33903","970750","5"
"planetlab1.sfc.wide.ad.jp","203.178.143.10","1421923640205","83747","561300","5"
"planetlab1.u-strasbg.fr","130.79.48.55","1421923664935","15051","607987","5"
"vicky.planetlab.ntua.gr","147.102.224.227","1421924220924","58283","10447","5"
"planetlab1.koganei.itrc.net","133.69.32.131","1421923587183","21475","687004","5"
"planetlab1.fit.vutbr.cz","147.229.8.26","1421921344603","11130","710062","5"
"pl-node-1.csl.sri.com","192.12.33.102","1421922989949","16264","1288643","5"
"planetlab1.cs.uml.edu","129.63.159.101","1421923510492","35905","751456","5"
"righthand.eecs.harvard.edu","140.247.60.126","1421924187619","49683","61095","5"
"planet2.pnl.nitech.ac.jp","133.68.253.243","1421922726313","15953","1122025","5"
"planetlab-n1.wand.net.nz","130.217.77.2","1421923350150","16789","932375","5"
"planetlab-4.cs.ucy.ac.cy","194.42.17.124","1421942113449","13350","955677","5"
"planetlab3.upc.es","147.83.30.164","1421924004317","13851","282436","5"
"planet2.servers.ua.pt","193.137.173.218","1421923181295","28289","1091098","5"
"planetlab2.ucsd.edu","132.239.17.225","1421923910989","26561","342084","5"
"planetlab1.tsuniv.edu","206.23.240.28","1421923659298","23585","620392","5"
"planetlab1.eecs.umich.edu","141.213.4.201","1421923607383","84245","613046","5"
"planetlab1.eecs.wsu.edu","134.121.64.4","1421923562397","29529","714150","5"
"vn5.cse.wustl.edu","128.252.19.18","1421924228945","11355","66914","5"
"planetlab2.xeno.cl.cam.ac.uk","128.232.103.202","1421923934905","23854","351311","5"
"plab4.eece.ksu.edu","129.130.252.141","1421923111605","13679","1185472","5"
"plnode-03.gpolab.bbn.com","192.1.249.137","1421924150168","62147","100335","5"
"planetlab1.otemachi.wide.ad.jp","203.178.133.3","1421923615081","14542","685125","5"
"planetlab2.cs.purdue.edu","128.10.18.53","1421923773281","3568","538665","5"
"planetlab2.pop-mg.rnp.br","200.19.159.35","1421923878777","16914","425383","5"
"planetlab03.cs.washington.edu","128.208.4.199","1421923416824","29609","875601","5"
"planetlab-13.e5.ijs.si","193.138.2.13","1421923253035","104061","964980","5"
"planetlab1.bgu.ac.il","132.72.23.10","1421923427563","83216","811730","5"
"planetlab2.s3.kth.se","130.237.50.125","1421923885573","48151","388657","5"
"planetlab2.cs.uit.no","129.242.19.197","1421923787020","28780","508492","5"
"planetlab-2.cs.colostate.edu","129.82.12.188","1421923269501","7289","1052549","5"
"planet-lab1.cs.ucr.edu","169.235.24.133","1421923127438","9638","1192012","5"
"planetlab1.utt.fr","194.254.215.11","1421923705019","50223","575445","5"
"planetlab1.cs.otago.ac.nz","139.80.206.132","1421923473570","39496","817213","5"
"pl4.cs.unm.edu","198.83.85.47","1421923073983","10322","1249187","5"
"planet3.cc.gt.atl.ga.us","143.215.131.198","1421923173181","14578","1145916","5"
"planetlab1.cs.unc.edu","204.85.191.10","1421923518957","32698","782274","5"
"planetlab2.acis.ufl.edu","128.227.150.12","1421923717412","51253","565752","5"
"planet1.pnl.nitech.ac.jp","133.68.253.242","1421922975007","4698","1184099","5"
"planetlab02.alucloud.com","135.109.221.104","1421923394958","7967","936572","5"
"planetlab1.utdallas.edu","129.110.125.51","1421923711863","19436","603737","5"
"planetlab1.cesnet.cz","195.113.161.82","1421923434297","9135","896890","5"
"planetlab4.cs.uoregon.edu","128.223.8.114","1421924015963","63121","263478","5"
"planetlab1.tmit.bme.hu","152.66.245.161","1421923654745","14347","673250","5"
"planetlab1.pop-mg.rnp.br","200.19.159.34","1421923619889","35715","688383","5"
"planetlab2.virtues.fi","85.23.168.77","1421923931083","29246","388959","5"
"planetlab1.cs.pitt.edu","192.52.240.213","1421923481173","72307","796497","5"
"planetlab2.mini.pw.edu.pl","194.29.178.6","1421923864096","66944","424008","5"
"planetlab2.cs.uoregon.edu","128.223.8.112","1421923801222","22085","533366","5"
"planetlab-1.ssvl.kth.se","192.16.125.11","1421923247465","29372","1080688","5"
"planetlab1.dojima.wide.ad.jp","203.178.133.11","1421926400290","23836","788875","5"
"planetlab4.hiit.fi","193.167.187.186","1421924031100","48058","282520","5"
"planetlab-2.calpoly-netlab.net","208.94.63.194","1421923259637","8654","1092534","5"
"planetlab-1.cs.uic.edu","131.193.34.21","1421923181666","9201","1146062","5"
"planetlab1.postel.org","206.117.37.4","1421923691018","79371","614014","5"
"plab1.create-net.org","193.206.22.133","1421923079627","60564","1242182","5"
"saturn.planetlab.carleton.ca","134.117.226.180","1421924203183","70861","120185","5"
"onelab3.info.ucl.ac.be","130.104.72.213","1421922954351","1702741","5","5"
"ple6.ipv6.lip6.fr","132.227.62.124","1421924115946","6004","535836","5"
"ple4.ipv6.lip6.fr","132.227.62.122","1421924109506","549638","33","5"
"planetlab2.temple.edu","129.32.84.161","1421923894635","764424","7","5"
"pl1.eecs.utk.edu","160.36.57.172","1421923002984","1655855","37","5"
"ple2.ipv6.lip6.fr","132.227.62.120","1421924107619","554008","51","5"
"planetlab1.temple.edu","129.32.84.160","1421923643911","1017636","5","5"
"planetlab3.comp.nus.edu.sg","137.132.250.9","1421923974127","689219","6","5"
"planetlab1.comp.nus.edu.sg","137.132.3.8","1421923271551","1212856","21","5"
"onelab1.info.ucl.ac.be","130.104.72.200","1421923177076","1689786","121","5"
"onelab2.info.ucl.ac.be","130.104.72.201","1421922997821","1689570","67","5"
"anateus.ipv6.lip6.fr","132.227.62.85","1421924853993","9","9","6"
"empusa.ipv6.lip6.fr","132.227.62.96","1421924860067","7","9","6"
"host1.planetlab.informatik.tu-darmstadt.de","130.83.166.243","1421924863780","5","7","6"
"75-130-96-12.static.oxfr.ma.charter.com","75.130.96.12","1421924853343","5436","5758","6"
"icnalplabs2.epfl.ch","192.33.193.18","1421924861450","4","4","6"
"node1.planetlab.uni-luebeck.de","141.83.148.101","1421924880118","4","5","6"
"flow.colgate.edu","149.43.80.22","1421924862944","1150","21454","6"
"cs-planetlab4.cs.surrey.sfu.ca","206.12.16.155","1421924857311","10277","20036","6"
"aguila2.lsi.upc.edu","147.83.29.234","1421924862660","4825","21443","6"
"ebb.colgate.edu","149.43.80.20","1421924858685","11430","23992","6"
"iraplab2.iralab.uni-karlsruhe.de","193.196.39.10","1421922213934","6163","25118","6"
"merkur.planetlab.haw-hamburg.de","141.22.213.34","1421924874095","2396","29716","6"
"node1.planetlab.mathcs.emory.edu","170.140.119.69","1421924880220","4251","29823","6"
"node2.planetlab.mathcs.emory.edu","170.140.119.70","1421924884143","4758","30177","6"
"pl1.cs.yale.edu","128.36.233.153","1421924905534","8077","6259","6"
"pl1.tailab.eu","194.79.147.164","1421924919647","159","4","6"
"pl2.tailab.eu","194.79.147.165","1421924931095","105","4","6"
"peeramidion.irisa.fr","131.254.208.11","1421924894118","8219","44146","6"
"pl1.6test.edu.cn","219.243.208.60","1421924904873","19564","51234","6"
"planet-plc-2.mpi-sws.org","139.19.158.227","1421924960735","15666","546","6"
"planetlab-1.fhi-fokus.de","193.175.135.58","1421924993331","192","26","6"
"planetlab-1.ing.unimo.it","155.185.54.249","1421924996849","111","5","6"
"planetlab-2.fhi-fokus.de","193.175.135.59","1421925017578","139","15","6"
"planetlab-2.ing.unimo.it","155.185.54.250","1421925021913","114","5","6"
"pl1.sos.info.hiroshima-cu.ac.jp","165.242.90.128","1421924916002","18112","103124","6"
"mars.planetlab.haw-hamburg.de","141.22.213.35","1421924937858","6305","120735","6"
"pl4.cs.unm.edu","198.83.85.47","1421924937829","33710","95276","6"
"pl2.sos.info.hiroshima-cu.ac.jp","165.242.90.129","1421924932121","22516","116464","6"
"planetlab-2.calpoly-netlab.net","208.94.63.194","1421925012884","33716","27638","6"
"plab4.ple.silweb.pl","83.230.127.124","1421924951094","20567","112750","6"
"pl2.cs.yale.edu","128.36.233.154","1421924925277","12691","149668","6"
"planetlab1.csg.uzh.ch","192.41.136.218","1421924768843","5","6","6"
"pl3.cs.unm.edu","198.83.85.46","1421924936332","11130","177247","6"
"planetlab1.cqupt.edu.cn","202.202.43.198","1421925091031","28127","9077","6"
"planetlab-um00.di.uminho.pt","193.136.19.13","1421925053253","56827","21677","6"
"planetlab1.cs.du.edu","130.253.21.121","1421925093512","42142","5330","6"
"planetlab1.cs.columbia.edu","128.59.20.226","1421925108949","19996","14414","6"
"planetlab1.net.in.tum.de","138.246.253.1","1421925145010","4","7","6"
"planetlab1.acis.ufl.edu","128.227.150.11","1421925081018","34784","33656","6"
"planet-lab1.cs.ucr.edu","169.235.24.133","1421924959608","18377","172861","6"
"planetlab1.tsuniv.edu","206.23.240.28","1421925172269","17720","8554","6"
"planetlab1.rutgers.edu","165.230.49.114","1421923956450","272","233","6"
"planetlab1.tmit.bme.hu","152.66.245.161","1421925168959","36396","1370","6"
"onelab4.warsaw.rd.tp.pl","195.116.53.24","1421924892335","8472","306008","6"
"pl2.cs.unm.edu","198.83.85.45","1421924923947","12766","278210","6"
"pl-node-1.csl.sri.com","192.12.33.102","1421924901638","8096","306195","6"
"planetlab1.ecs.vuw.ac.nz","130.195.4.68","1421925129217","18879","69232","6"
"planetlab-01.vt.nodes.planet-lab.org","198.82.160.238","1421924982496","9600","230047","6"
"planetlab-n1.wand.net.nz","130.217.77.2","1421925050550","11844","159330","6"
"planetlab2.eecs.jacobs-university.de","212.201.44.82","1421925243252","451","58","6"
"planetlab2.diku.dk","192.38.109.144","1421925243813","13528","4859","6"
"planetlab-tea.ait.ie","193.1.13.14","1421925050465","18908","190320","6"
"planetlab1.cs.uoregon.edu","128.223.8.111","1421925119347","24610","148604","6"
"planetlab3.net.in.tum.de","138.246.253.3","1421925303058","150","37","6"
"planetlab-node3.it-sudparis.eu","157.159.226.74","1421925048515","24933","244571","6"
"planetlab3.arizona-gigapop.net","206.207.248.38","1421925287317","30332","4566","6"
"planetlab2.csuohio.edu","137.148.16.11","1421925233177","55635","39481","6"
"planetlab1.cs.okstate.edu","139.78.141.243","1421925094520","21020","220812","6"
"planet1.elte.hu","157.181.175.249","1421924962820","27555","355561","6"
"planetlab4.cnds.jhu.edu","128.220.231.5","1421925322245","24797","6626","6"
"planetlab5.csee.usf.edu","131.247.2.246","1421925327929","24311","5709","6"
"ple1.cesnet.cz","195.113.161.13","1421925339817","19528","4175","6"
"planetlab1.otemachi.wide.ad.jp","203.178.133.3","1421925153370","7221","214463","6"
"sybaris.ipv6.lip6.fr","132.227.62.99","1421925392023","5","10","6"
"planetlab4.georgetown.edu","209.148.46.136","1421925316348","25421","88531","6"
"planetlab3.cesnet.cz","195.113.161.84","1421925287314","29863","125837","6"
"pl2.ucs.indiana.edu","156.56.250.227","1421924940799","3339","499225","6"
"planetlab4.goto.info.waseda.ac.jp","133.9.81.164","1421925321883","90419","32586","6"
"stella.planetlab.ntua.gr","147.102.224.228","1421925396351","12084","64718","6"
"planetlab2.cs.uml.edu","129.63.159.102","1421925225212","41291","229576","6"
"planetlab3.ucsd.edu","132.239.17.226","1421925327401","26902","174935","6"
"planetlab1.postel.org","206.117.37.4","1421925219610","117258","203470","6"
"planetlab02.tkn.tu-berlin.de","130.149.49.137","1421925069025","24387","455817","6"
"planetlab2.cs.otago.ac.nz","139.80.206.133","1421925216919","56219","280806","6"
"planetlab2.eecs.wsu.edu","134.121.64.7","1421925250368","103238","226856","6"
"planetlab-3.cmcl.cs.cmu.edu","128.2.211.115","1421925063484","49023","467974","6"
"planetlab1.urv.cat","193.144.21.130","1421925183591","17436","403677","6"
"planet-lab2.cs.ucr.edu","169.235.24.232","1421924960787","18174","633751","6"
"planetlab1.eecs.ucf.edu","132.170.3.32","1421925129505","49092","453728","6"
"planetlab3.rutgers.edu","165.230.49.118","1421925565185","28532","312026","6"
"ricepl-1.cs.rice.edu","128.42.142.41","1421925378604","1964","266767","6"
"pl1.eng.monash.edu.au","130.194.252.8","1421924912453","9982","724649","6"
"planetlab6.goto.info.waseda.ac.jp","133.9.81.166","1421925330553","12991","304696","6"
"plab3.eece.ksu.edu","129.130.252.140","1421924950652","30318","692357","6"
"ricepl-2.cs.rice.edu","128.42.142.42","1421925384152","15808","274575","6"
"planetlab3.cs.uoregon.edu","128.223.8.113","1421925298346","34381","342102","6"
"pl1.bell-labs.fr","159.217.144.110","1421924902662","25952","756387","6"
"planetvs1.informatik.uni-stuttgart.de","129.69.210.96","1421925333344","5176","347395","6"
"onelab3.warsaw.rd.tp.pl","195.116.53.23","1421924890727","7431","787823","6"
"planet2.servers.ua.pt","193.137.173.218","1421924973512","21519","692432","6"
"planetlab01.dis.unina.it","143.225.229.236","1421924372964","4266","624145","6"
"planetlab2.ics.forth.gr","139.91.90.239","1421925250294","101155","342658","6"
"ple2.ait.ac.th","203.159.63.250","1421925345675","50481","321153","6"
"planetlab-1.research.netlab.hut.fi","195.148.124.73","1421924999085","28868","696603","6"
"planetlab3.upc.es","147.83.30.164","1421925314477","22122","390004","6"
"planetlab-1.cs.uic.edu","131.193.34.21","1421924965204","25146","709637","6"
"planetlab2.cnds.jhu.edu","128.220.231.3","1421925206035","68303","452943","6"
"planetlab1.eecs.wsu.edu","134.121.64.4","1421925134945","20818","573068","6"
"planetlab2.cs.colorado.edu","128.138.207.45","1421925210629","15152","514514","6"
"planetlab1.eecs.umich.edu","141.213.4.201","1421925180963","27545","536613","6"
"planetlab1.fct.ualg.pt","193.136.227.163","1421925135529","9385","625008","6"
"planetlab1.utdallas.edu","129.110.125.51","1421925201992","53354","512843","6"
"planetlab2.ucsd.edu","132.239.17.225","1421925271820","60901","419173","6"
"planetlab1.cs.uml.edu","129.63.159.101","1421925112749","10837","671016","6"
"pli1-pa-4.hpl.hp.com","204.123.28.55","1421925363721","2803","429421","6"
"planetlab1.koganei.itrc.net","133.69.32.131","1421925144467","28938","650541","6"
"planetlab3.cs.columbia.edu","128.59.20.228","1421925322951","19643","483014","6"
"planetlab-2.man.poznan.pl","150.254.212.148","1421925027203","17033","807813","6"
"plnode-03.gpolab.bbn.com","192.1.249.137","1421925368691","33771","515271","6"
"planetlab2.cesnet.cz","195.113.161.83","1421925203621","3841","712830","6"
"planetlab2.utdallas.edu","129.110.125.52","1421925292527","19125","615467","6"
"plab1.cs.msu.ru","188.44.50.106","1421924941040","8607","989744","6"
"planetlab3.bupt.edu.cn","211.68.70.40","1421925289396","44943","605440","6"
"pli1-pa-6.hpl.hp.com","204.123.28.57","1421925380692","13261","546049","6"
"planetlab3.georgetown.edu","209.148.46.135","1421925298298","26094","622034","6"
"planetlab2.unr.edu","134.197.113.4","1421925274434","8595","683769","6"
"planetlab2.arizona-gigapop.net","206.207.248.35","1421925197833","36797","758109","6"
"planetlab2.csee.usf.edu","131.247.2.242","1421925266323","47335","687172","6"
"planetlab1.dojima.wide.ad.jp","203.178.133.11","1421927984333","11280","862693","6"
"planet4.cc.gt.atl.ga.us","143.215.131.199","1421924979612","7533","1019964","6"
"planet2.pnl.nitech.ac.jp","133.68.253.243","1421924538496","5225","1032027","6"
"pl2.bell-labs.fr","159.217.144.112","1421924918480","25959","1066687","6"
"pl2.cs.montana.edu","153.90.1.35","1421924922635","15118","1072846","6"
"planet2.cc.gt.atl.ga.us","143.215.131.197","1421924972928","13758","1050841","6"
"planetlab1.cesnet.cz","195.113.161.82","1421925084156","22344","1020739","6"
"planetlab03.cs.washington.edu","128.208.4.199","1421925082713","20836","1027823","6"
"planetlab2.koganei.itrc.net","133.69.32.133","1421925254429","12125","891933","6"
"planetlab2.williams.edu","137.165.1.112","1421925280677","15973","909277","6"
"planet1.pnl.nitech.ac.jp","133.68.253.242","1421924796619","13054","1233745","6"
"planetlab-2.cs.colostate.edu","129.82.12.188","1421925016917","30443","1177252","6"
"planetlab-13.e5.ijs.si","193.138.2.13","1421925009476","8502","1205809","6"
"planetlab01.alucloud.com","135.109.221.103","1421925059699","8157","1158721","6"
"planetlab2.fct.ualg.pt","193.136.227.164","1421925261908","62227","914233","6"
"planetlab-1.tagus.ist.utl.pt","193.136.166.66","1421925007708","16432","1237720","6"
"vn5.cse.wustl.edu","128.252.19.18","1421925402901","20736","838906","6"
"planetlab1.netlab.uky.edu","128.163.142.20","1421925149449","64926","1076350","6"
"planetlab0.otemachi.wide.ad.jp","203.178.133.2","1421925060323","14070","1270337","6"
"roam1.cs.ou.edu","129.15.78.30","1421925387102","52632","905960","6"
"planetlab-n2.wand.net.nz","130.217.77.4","1421925050685","8696","1291382","6"
"planetlab-1.ida.liu.se","192.36.94.2","1421924994603","33112","1347146","6"
"planetlab2.jcp-consult.net","80.65.237.11","1421925249775","21681","1106651","6"
"planet1.servers.ua.pt","193.137.173.217","1421924969875","9444","1398412","6"
"pl2.eng.monash.edu.au","130.194.252.9","1421924931263","8058","1440794","6"
"plab1.create-net.org","193.206.22.133","1421924947051","26133","1410816","6"
"planetlab1.utt.fr","194.254.215.11","1421925193162","10287","1194280","6"
"ricepl-5.cs.rice.edu","128.42.142.45","1421925381465","8001","1017612","6"
"planetlab1.tlm.unavarra.es","130.206.158.138","1421925168576","192432","1063569","6"
"planetlab2.cs.unc.edu","204.85.191.11","1421925227613","118028","1087606","6"
"node1.planetlab.albany.edu","169.226.40.2","1421924888122","3141","1563233","6"
"planetlab-coffee.ait.ie","193.1.13.12","1421925042525","28499","1388392","6"
"planet3.cc.gt.atl.ga.us","143.215.131.198","1421924976985","4751","1505888","6"
"planetlab-4.cs.ucy.ac.cy","194.42.17.124","1421943826820","26862","1444281","6"
"planet-lab-node1.netgroup.uniroma2.it","160.80.221.37","1421924953878","25995","1564066","6"
"planetlab1.fit.vutbr.cz","147.229.8.26","1421922907981","18754","1455659","6"
"planetlab1.extern.kuleuven.be","193.190.168.49","1421925132744","70632","1411967","6"
"planetlab3.cnds.jhu.edu","128.220.231.4","1421925291799","38949","1285952","6"
"ple2.dmcs.p.lodz.pl","212.51.218.237","1421925624263","21578","1253432","6"
"planetlab1.cs.unc.edu","204.85.191.10","1421925115587","14561","1517976","6"
"planetlab-4.eecs.cwru.edu","129.22.150.29","1421925038838","40757","1570423","6"
"pli1-pa-2.hpl.hp.com","204.123.28.52","1421925359944","24364","1265368","6"
"planetlabtwo.ccs.neu.edu","129.10.120.194","1421925335274","21845","1345054","6"
"planetlabone.ccs.neu.edu","129.10.120.193","1421925333263","28597","1340940","6"
"planetlab1.cs.pitt.edu","192.52.240.213","1421925098816","15022","1610050","6"
"planetlab1.cs.purdue.edu","128.10.18.52","1421925099981","14437","1615572","6"
"planetlab2.cis.upenn.edu","158.130.6.253","1421925206781","19338","1505558","6"
"plab3.cs.msu.ru","93.180.19.232","1421924945410","32491","1755323","6"
"planetlab01.tkn.tu-berlin.de","130.149.49.136","1421925063239","31248","1640448","6"
"planetlab1.unineuchatel.ch","192.42.43.22","1421925376404","68136","1492745","6"
"plab4.eece.ksu.edu","129.130.252.141","1421924954557","20103","1765751","6"
"righthand.eecs.harvard.edu","140.247.60.126","1421925384849","16197","1344901","6"
"planetlab1.arizona-gigapop.net","206.207.248.34","1421924882014","24113","1661718","6"
"planetlab2.acis.ufl.edu","128.227.150.12","1421925195785","31084","1537158","6"
"planetlab-um10.di.uminho.pt","193.136.19.29","1421925055321","3042","1706143","6"
"pl2.6test.edu.cn","219.243.208.62","1421924919752","12547","1832370","6"
"planetlab1.pop-mg.rnp.br","200.19.159.34","1421925158457","15642","1592582","6"
"planetlab2.cs.purdue.edu","128.10.18.53","1421925218836","22188","1527996","6"
"plonk.cs.uwaterloo.ca","129.97.74.14","1421925372852","14462","1382005","6"
"planetlab1.cs.otago.ac.nz","139.80.206.132","1421925098394","34213","1637756","6"
"planetlab1.cs.uiuc.edu","72.36.112.71","1421925137323","53451","1580140","6"
"planetlab1.bgu.ac.il","132.72.23.10","1421925084202","27552","1665288","6"
"planetlab-01.bu.edu","204.8.155.226","1421924979363","78749","1722299","6"
"planet-lab-node2.netgroup.uniroma2.it","160.80.221.39","1421924954320","38206","1788928","6"
"planetlab1.ifi.uio.no","193.157.115.250","1421929618064","32564","1612625","6"
"planetlab1.pjwstk.edu.pl","148.81.140.193","1421925166254","7387","1607028","6"
"planetlab-02.vt.nodes.planet-lab.org","198.82.160.239","1421924984788","7799","1800145","6"
"pluto.cs.brown.edu","192.91.235.230","1421925377449","29069","1396430","6"
"planetlab4.williams.edu","137.165.1.114","1421925326646","21454","1461480","6"
"planetlab2.upc.es","147.83.30.167","1421925276965","51107","1482231","6"
"planetlab3.wail.wisc.edu","198.133.224.147","1421925314382","45711","1451693","6"
"planetlab2.eecs.ucf.edu","132.170.3.33","1421925241492","31987","1539751","6"
"planetlab4.hiit.fi","193.167.187.186","1421925319738","64344","1429740","6"
"planetlab-1.cs.ucy.ac.cy","194.42.17.123","1421941007925","24542","1793486","6"
"planetlab2.cs.uit.no","129.242.19.197","1421925223906","24415","1569482","6"
"planetlab1.s3.kth.se","130.237.50.124","1421925165004","37619","1614279","6"
"planetlab2.xeno.cl.cam.ac.uk","128.232.103.202","1421925281513","11418","1528861","6"
"planetlab1.cs.umass.edu","128.119.247.251","1421925113969","43708","1668236","6"
"planetlab-04.vt.nodes.planet-lab.org","198.82.160.221","1421924985719","38218","1805044","6"
"pli1-pa-3.hpl.hp.com","204.123.28.53","1421925361723","38635","1430553","6"
"planetlab1.ucsd.edu","132.239.17.224","1421925194102","43591","1594137","6"
"pl-node-0.csl.sri.com","192.12.33.100","1421924898307","9473","1928949","6"
"planetlab2.s3.kth.se","130.237.50.125","1421925262371","7581","1571230","6"
"planetlab1.cs.ubc.ca","142.103.2.1","1421925102087","26566","1712406","6"
"planetlab2.netlab.uky.edu","128.163.142.21","1421925258716","9912","1574918","6"
"ple1.ait.ac.th","203.159.63.249","1421925341503","64271","1439280","6"
"planetlab1.cs.uoi.gr","195.130.121.204","1421925125544","3583","1715283","6"
"saturn.planetlab.carleton.ca","134.117.226.180","1421925392788","6040","1447283","6"
"planetlab-1.sjtu.edu.cn","202.112.28.98","1421925006982","5976","1837120","6"
"planetlab-1.scie.uestc.edu.cn","222.197.180.137","1421925006199","39764","1806231","6"
"planetlab2.mini.pw.edu.pl","194.29.178.6","1421925254000","67327","1534834","6"
"onelab3.info.ucl.ac.be","130.104.72.213","1421924887775","1876506","92106","6"
"planetlab3.hiit.fi","193.167.187.185","1421925299750","19703","1537206","6"
"planetlab1.mini.pw.edu.pl","194.29.178.5","1421925144252","43413","1670511","6"
"planetlab1.cnds.jhu.edu","128.220.231.2","1421925083615","26311","1748352","6"
"planetlab2.ci.pwr.wroc.pl","156.17.10.52","1421925199161","58906","1600611","6"
"planetlab1.xeno.cl.cam.ac.uk","128.232.103.201","1421925191307","15449","1652351","6"
"ple2.cesnet.cz","195.113.161.14","1421925343565","39618","1478595","6"
"roti.mimuw.edu.pl","193.0.109.23","1421925385965","32809","1443401","6"
"ple2.tu.koszalin.pl","62.108.171.76","1421925350380","25651","1488134","6"
"planetlab1.unr.edu","134.197.113.3","1421925181480","7486","1677766","6"
"planetlab1.csuohio.edu","137.148.16.10","1421925122864","70067","1674218","6"
"planetlab4.cs.uoregon.edu","128.223.8.114","1421925315626","9112","1548922","6"
"planetlab1.sics.se","193.10.64.35","1421925177495","11629","1684881","6"
"planetlab1.sfc.wide.ad.jp","203.178.143.10","1421925166201","42434","1666168","6"
"planetlab-3.cs.ucy.ac.cy","194.42.17.121","1421938306028","39933","1798335","6"
"planetlab2.cs.aueb.gr","195.251.248.181","1421925209257","46941","1620337","6"
"planetlab2.pop-mg.rnp.br","200.19.159.35","1421925260680","57635","1558861","6"
"plnode-04.gpolab.bbn.com","192.1.249.138","1421925370477","31956","1475837","6"
"planetlab2.rutgers.edu","165.230.49.115","1421925155041","16604","1570992","6"
"planetlab-4.imperial.ac.uk","193.63.75.21","1421925041457","8484","1828792","6"
"plink.cs.uwaterloo.ca","129.97.74.12","1421925367969","47633","1463399","6"
"planetlab1.upc.es","147.83.30.166","1421925186459","21155","1674714","6"
